,3
XLon,-140.875
YLat,62.7083333333
1982-01-01,
1982-02-01,
1982-03-01,
1982-04-01,
1982-05-01,
1982-06-01,
1982-07-01,
1982-08-01,
1982-09-01,
1982-10-01,
1982-11-01,
1982-12-01,
1983-01-01,
1983-02-01,
1983-03-01,
1983-04-01,
1983-05-01,
1983-06-01,
1983-07-01,-0.15823857691025223
1983-08-01,-0.16071317979775268
1983-09-01,-0.16106597582627755
1983-10-01,-0.15877451476625318
1983-11-01,-0.17117120082947462
1983-12-01,-0.13259735495484873
1984-01-01,-0.11233322501208426
1984-02-01,-0.011769206188256998
1984-03-01,0.0002654998840811995
1984-04-01,0.0003639603797051527
1984-05-01,-0.0008548161569088518
1984-06-01,0.029755955338391385
1984-07-01,0.026103739826482265
1984-08-01,0.027032296920252774
1984-09-01,0.029349903745324698
1984-10-01,0.03117277451352511
1984-11-01,0.013548862715566979
1984-12-01,0.00286118619279325
1985-01-01,-0.004679657986876633
1985-02-01,0.18567909641318223
1985-03-01,0.20405301013631266
1985-04-01,0.16222227604300568
1985-05-01,0.11428419213032548
1985-06-01,0.12214728715420409
1985-07-01,0.12498097553337076
1985-08-01,0.1255267684215003
1985-09-01,0.12519345968981205
1985-10-01,0.12382745959626831
1985-11-01,0.1318451075070102
1985-12-01,0.08307998816231423
1986-01-01,0.07451611513688025
1986-02-01,0.07817114801748831
1986-03-01,0.07202730137961383
1986-04-01,0.09508761974053434
1986-05-01,0.181201648850765
1986-06-01,0.13139661942971698
1986-07-01,0.13348033079234173
1986-08-01,0.1298027698686695
1986-09-01,0.1240303219903283
1986-10-01,0.17201391208677672
1986-11-01,0.19486498330969945
1986-12-01,0.19397072395418086
1987-01-01,0.06776588295701949
1987-02-01,0.18724516005958092
1987-03-01,0.20544423443303478
1987-04-01,0.2212598971441137
1987-05-01,0.19093144976832196
1987-06-01,0.2009018913858253
1987-07-01,0.20311138690176805
1987-08-01,0.19941561574507255
1987-09-01,0.19659027520263112
1987-10-01,0.20121968301384133
1987-11-01,0.23181278369461134
1987-12-01,0.32244186298529265
1988-01-01,0.33118201926752194
1988-02-01,0.33502046433189697
1988-03-01,0.3547608310949763
1988-04-01,0.4178726084815488
1988-05-01,0.277837031153367
1988-06-01,0.27668743288440145
1988-07-01,0.27696321966576615
1988-08-01,0.2759823737252332
1988-09-01,0.27637446350999356
1988-10-01,0.2753888937469654
1988-11-01,0.3406886318946712
1988-12-01,0.6307929938412067
1989-01-01,0.5270213804642163
1989-02-01,0.5080619590676291
1989-03-01,0.4835275967207058
1989-04-01,0.41692201547306973
1989-05-01,0.4375394495089654
1989-06-01,0.4246310360520453
1989-07-01,0.4256965416013143
1989-08-01,0.42399804262940877
1989-09-01,0.42217288923559565
1989-10-01,0.42056908699774104
1989-11-01,0.4201869222625881
1989-12-01,0.4243707662198712
1990-01-01,0.42863184134621146
1990-02-01,0.47043418694061573
1990-03-01,0.4347549122205008
1990-04-01,0.43169550257660444
1990-05-01,0.4298302774596125
1990-06-01,0.42917438250823614
1990-07-01,0.4253939414826806
1990-08-01,0.4223764445072359
1990-09-01,0.42185821413775565
1990-10-01,0.4389025673617793
1990-11-01,0.45886958283020735
1990-12-01,0.44350706882319674
1991-01-01,0.4452876367944524
