,1
XLon,-123.041666667
YLat,62.7916666667
1982-01-01,0.23621952204684446
1982-02-01,0.23621186373130784
1982-03-01,0.23620221991903823
1982-04-01,0.2361903475799276
1982-05-01,0.2361764559634748
1982-06-01,0.23616212641986706
1982-07-01,0.2361476842160664
1982-08-01,0.23613375822411967
1982-09-01,0.23611937166695937
1982-10-01,0.23610360805811526
1982-11-01,0.23608528046774116
1982-12-01,0.23605311616080984
1983-01-01,0.2360006690470241
1983-02-01,0.2359404803254136
1983-03-01,0.23588088201051088
1983-04-01,0.23582770579837425
1983-05-01,0.23576107889239303
1983-06-01,0.23567903466467915
1983-07-01,0.23559140302477655
1983-08-01,0.23547146462855528
1983-09-01,0.23532779745949475
1983-10-01,0.2351683019047096
1983-11-01,0.23500404553302695
1983-12-01,0.23482996809561668
1984-01-01,0.2346401119924629
1984-02-01,0.2344500262448475
1984-03-01,0.23424865853242985
1984-04-01,0.23402541722436584
1984-05-01,0.23380685304179524
1984-06-01,0.23360093017545322
1984-07-01,0.23342893818738544
1984-08-01,0.23327510605097093
1984-09-01,0.2331233919425264
1984-10-01,0.23297391394340014
1984-11-01,0.23282030827475186
1984-12-01,0.23266015004929572
1985-01-01,0.2325052088471397
1985-02-01,0.23237902183029957
1985-03-01,0.23228324659296287
1985-04-01,0.23221435612192448
1985-05-01,0.23220169936768204
1985-06-01,0.2322390251514983
1985-07-01,0.23229021280568057
1985-08-01,0.23231817179149158
1985-09-01,0.23232298959782333
1985-10-01,0.23233889573891922
1985-11-01,0.2323896812809078
1985-12-01,0.23247023445833992
1986-01-01,0.2325695408167437
1986-02-01,0.23267584040248462
1986-03-01,0.2327879466819635
1986-04-01,0.2329051169366102
1986-05-01,0.23302567606352387
1986-06-01,0.23313761510446765
1986-07-01,0.23324215754229943
1986-08-01,0.233345469137295
1986-09-01,0.23345721578498482
1986-10-01,0.23359121755578371
1986-11-01,0.2337421406660627
1986-12-01,0.2339231472052071
1987-01-01,0.234138054272187
1987-02-01,0.23437292981867247
1987-03-01,0.2346354215808078
1987-04-01,0.23494972073618947
1987-05-01,0.23533829397909603
1987-06-01,0.23577788070235123
1987-07-01,0.23621461801391516
1987-08-01,0.2366187090954212
1987-09-01,0.2370104202835056
1987-10-01,0.23738975392716338
1987-11-01,0.2377644858828319
1987-12-01,0.23814406282556708
1988-01-01,0.23852274824317155
1988-02-01,0.23883517741168556
1988-03-01,0.23903436667627515
1988-04-01,0.23916895567848367
1988-05-01,0.23929235768991206
1988-06-01,0.23940860567314895
1988-07-01,0.23948951809115404
1988-08-01,0.23953201961600062
1988-09-01,0.23955695511387448
1988-10-01,0.23958117151452563
1988-11-01,0.2396189481138614
1988-12-01,0.23965974472028936
1989-01-01,0.23970239392626444
1989-02-01,0.23977261865117347
1989-03-01,0.23988467205828826
1989-04-01,0.23999026519301503
1989-05-01,0.2400208991208943
1989-06-01,0.23997448671139646
1989-07-01,0.2399246975525958
1989-08-01,0.2399221484945197
1989-09-01,0.23996061618337694
1989-10-01,0.240001826702604
1989-11-01,0.2400240730661337
1989-12-01,0.2400330825003247
1990-01-01,0.24002305035149202
1990-02-01,0.239986662198996
1990-03-01,0.23994712574145388
1990-04-01,0.2399590905564653
1990-05-01,0.24004910344729288
1990-06-01,0.24020653664085453
1990-07-01,0.240400913042703
1990-08-01,0.24060022231905187
1990-09-01,0.24077919749990395
1990-10-01,0.24095856264503432
1990-11-01,0.24117671918360264
1990-12-01,0.2414629397189407
1991-01-01,0.24179482093034133
1991-02-01,0.2421632138208693
1991-03-01,0.24255768824826934
1991-04-01,0.2429101724040694
1991-05-01,0.24314622173638192
1991-06-01,0.24324827373692623
1991-07-01,0.24326203741081634
1991-08-01,0.24326238979123904
1991-09-01,0.24328912234155048
