,2
XLon,-122.875
YLat,62.7916666667
1982-01-01,0.2854230954943779
1982-02-01,0.28438946777615504
1982-03-01,0.2833808511896031
1982-04-01,0.2823983422187957
1982-05-01,0.28144031130283276
1982-06-01,0.2805035566332616
1982-07-01,0.2795857134973505
1982-08-01,0.27868273236182206
1982-09-01,0.27778524554455525
1982-10-01,0.2768815318039291
1982-11-01,0.2759502615141013
1982-12-01,0.27501403316804707
1983-01-01,0.27435875019162714
1983-02-01,0.27379022456472213
1983-03-01,0.2732866257024844
1983-04-01,0.2728038964195023
1983-05-01,0.27234779350779886
1983-06-01,0.27189226877512307
1983-07-01,0.2713848703709616
1983-08-01,0.2709004622261891
1983-09-01,0.2705415403757445
1983-10-01,0.2703252132724469
1983-11-01,0.27019797978295357
1983-12-01,0.27010239544934145
1984-01-01,0.27000766905126206
1984-02-01,0.26990361974347205
1984-03-01,0.26973914067116805
1984-04-01,0.26951768609886734
1984-05-01,0.2691708627146809
1984-06-01,0.26856384823508145
1984-07-01,0.2675003229584217
1984-08-01,0.26569544466221223
1984-09-01,0.2632340097520163
1984-10-01,0.26046413121330736
1984-11-01,0.2576467308696919
1984-12-01,0.2549378831075594
1985-01-01,0.25242275059251396
1985-02-01,0.24994883686504815
1985-03-01,0.24736377036488333
1985-04-01,0.24479407509427054
1985-05-01,0.24255683476381698
1985-06-01,0.2409682509772403
1985-07-01,0.24010855870619374
1985-08-01,0.23976000524569535
1985-09-01,0.23968359577732956
1985-10-01,0.2397909269745336
1985-11-01,0.24008916792521898
1985-12-01,0.24050766814326435
1986-01-01,0.24103883196909412
1986-02-01,0.24168847207595193
1986-03-01,0.24233800174781753
1986-04-01,0.24287594095519838
1986-05-01,0.24328587555750378
1986-06-01,0.24365702421808202
1986-07-01,0.2440309508286449
1986-08-01,0.24439296165951363
1986-09-01,0.24471864963913312
1986-10-01,0.2450101042731766
1986-11-01,0.24522756171070584
1986-12-01,0.245376371302921
1987-01-01,0.24550106758494109
1987-02-01,0.24563819152670113
1987-03-01,0.24575859473183864
1987-04-01,0.24587303135096006
