,5
XLon,-122.958333333
YLat,62.7083333333
1982-01-01,-0.2130898973813608
1982-02-01,-0.20578187149977395
1982-03-01,-0.2045784075204068
1982-04-01,-0.10547006963371244
1982-05-01,0.09913955667713513
1982-06-01,0.21899732724246088
1982-07-01,0.2922574176123443
1982-08-01,0.2738869338321411
1982-09-01,0.20404648767720293
1982-10-01,0.035859264106438554
1982-11-01,-0.18513448650995876
1982-12-01,-0.21093181087175694
1983-01-01,-0.2124835015486564
1983-02-01,-0.20511964951371697
1983-03-01,-0.20395522385449916
1983-04-01,-0.10477050755946613
1983-05-01,0.10146872099213898
1983-06-01,0.21952009655272933
1983-07-01,0.29075101443904455
1983-08-01,0.26833815134102984
1983-09-01,0.19833643446550223
1983-10-01,0.04207459575134297
1983-11-01,-0.18448283161821197
1983-12-01,-0.21036272616722657
1984-01-01,-0.2119072958849972
1984-02-01,-0.20449604040188724
1984-03-01,-0.2033714320389324
1984-04-01,-0.10386014565036696
1984-05-01,0.10312312430864658
1984-06-01,0.22009370055033245
1984-07-01,0.2895147038256635
1984-08-01,0.2629727493913694
1984-09-01,0.19310117080423495
1984-10-01,0.04841892633839834
1984-11-01,-0.18386432599704322
1984-12-01,-0.20979532676724624
1985-01-01,-0.21108733148529893
1985-02-01,-0.20359107209371452
1985-03-01,-0.2025069728440147
1985-04-01,-0.10299111781790468
1985-05-01,0.10351426149114752
1985-06-01,0.2210732514315857
1985-07-01,0.2891685180589924
1985-08-01,0.2555437582738072
1985-09-01,0.18748293958034085
1985-10-01,0.05502995346905565
1985-11-01,-0.18321211683498706
1985-12-01,-0.2093800387788041
1986-01-01,-0.21133744144254885
1986-02-01,-0.2040688922266763
1986-03-01,-0.2029864994014005
1986-04-01,-0.10219472909087575
1986-05-01,0.09975111581148512
1986-06-01,0.22754267779252157
1986-07-01,0.2886252764900008
1986-08-01,0.2545811013812301
1986-09-01,0.18876839395619097
1986-10-01,0.061226770529085164
1986-11-01,-0.18513048865188064
1986-12-01,-0.21163323125407107
1987-01-01,-0.2135576875443981
1987-02-01,-0.20653166855692834
1987-03-01,-0.2053543894137076
1987-04-01,-0.1019214239278215
1987-05-01,0.09513772991152622
1987-06-01,0.23416730059525356
1987-07-01,0.2888017802719995
1987-08-01,0.2564011176628856
1987-09-01,0.19240124609052087
1987-10-01,0.06739673008768841
1987-11-01,-0.18894163415866744
1987-12-01,-0.21582237059518858
1988-01-01,-0.21786638391328278
1988-02-01,-0.2110968577416746
1988-03-01,-0.21022290827809356
1988-04-01,-0.1068142730254862
1988-05-01,0.10378433219553579
1988-06-01,0.23966562744918166
1988-07-01,0.28357668682567244
1988-08-01,0.2584191501888697
1988-09-01,0.2039627953350234
1988-10-01,0.0821417728146316
1988-11-01,-0.1946783453776655
1988-12-01,-0.2216191129032162
1989-01-01,-0.22364597779490186
1989-02-01,-0.21681525382214017
1989-03-01,-0.21597169412596778
1989-04-01,-0.11282631456372783
1989-05-01,0.11233312217773901
1989-06-01,0.2437659522945491
1989-07-01,0.2765897140344585
1989-08-01,0.2615259351366842
1989-09-01,0.21205069326489392
1989-10-01,0.09474205773509704
1989-11-01,-0.19993093230071934
1989-12-01,-0.22686980313900817
1990-01-01,-0.228883461247465
1990-02-01,-0.22188636505599635
1990-03-01,-0.2211332348260388
1990-04-01,-0.11799721775325321
1990-05-01,0.11973267844682052
1990-06-01,0.24660447789398324
1990-07-01,0.2721339057971521
1990-08-01,0.2641237800468934
1990-09-01,0.22328392957478602
1990-10-01,0.10742599853267505
1990-11-01,-0.20347411379767674
1990-12-01,-0.22977522707137393
1991-01-01,-0.23125457520571507
1991-02-01,-0.2235357088726675
1991-03-01,-0.22195010361899264
1991-04-01,-0.11896469386037453
1991-05-01,0.12001459247694148
1991-06-01,0.2522251450322687
1991-07-01,0.27294154692727
1991-08-01,0.27137117530322763
1991-09-01,0.22463040465292222
1991-10-01,0.07006091501990983
1991-11-01,-0.2003171615945181
1991-12-01,-0.22630949503908143
1992-01-01,-0.22760796447255824
1992-02-01,-0.2196899643387874
1992-03-01,-0.21774643680093178
1992-04-01,-0.11462815132971547
1992-05-01,0.1081255416524578
1992-06-01,0.26246496185899465
1992-07-01,0.2772967553619639
1992-08-01,0.279793300177271
1992-09-01,0.22596065507178392
1992-10-01,0.03249057860035834
1992-11-01,-0.19546767013032681
1992-12-01,-0.22136475049151724
1993-01-01,-0.22258072308697222
1993-02-01,-0.21455346178092866
1993-03-01,-0.21235461169438005
1993-04-01,-0.10853172002863308
1993-05-01,0.09637419085990298
1993-06-01,0.27112361618246145
1993-07-01,0.28364534430031363
1993-08-01,0.2853384685378268
1993-09-01,0.21714878862592787
1993-10-01,-0.004898759347943788
1993-11-01,-0.19059345264696637
1993-12-01,-0.21674394337007918
1994-01-01,-0.21827921426138583
1994-02-01,-0.2105623895930732
1994-03-01,-0.20881960249376688
1994-04-01,-0.10448704930865899
1994-05-01,0.09683311926731533
1994-06-01,0.28183296696386223
1994-07-01,0.28712665247277125
1994-08-01,0.28499111004345445
1994-09-01,0.19165264142872296
1994-10-01,0.000992095278287842
1994-11-01,-0.18919307519150716
1994-12-01,-0.21571487975269893
1995-01-01,-0.2175173158735757
1995-02-01,-0.21007181537167027
1995-03-01,-0.20891928789853897
1995-04-01,-0.10441545622777496
1995-05-01,0.09737457957195302
1995-06-01,0.27646433036646156
1995-07-01,0.2879635722588577
1995-08-01,0.28207845547221544
1995-09-01,0.20603396282645325
1995-10-01,0.005853770158663913
1995-11-01,-0.19098793130827157
1995-12-01,-0.2174875360687116
1996-01-01,-0.21936112961188484
1996-02-01,-0.21186208227837178
1996-03-01,-0.2109070690729881
1996-04-01,-0.10584165204209973
1996-05-01,0.0982633331546574
1996-06-01,0.2738445443257278
1996-07-01,0.2863601074922093
1996-08-01,0.2782365528413935
1996-09-01,0.21689057813664203
1996-10-01,0.01177823663799449
1996-11-01,-0.19317039855977938
1996-12-01,-0.2195890834691167
1997-01-01,-0.2210216692782802
1997-02-01,-0.21377378520440748
1997-03-01,-0.21383074142355774
1997-04-01,-0.10760971457623571
1997-05-01,0.09968176344698955
1997-06-01,0.2716512864021587
1997-07-01,0.2848227775588417
1997-08-01,0.27580355034048315
1997-09-01,0.22012905582698172
1997-10-01,0.02694878001435775
1997-11-01,-0.1958676810136794
1997-12-01,-0.2223509614867478
1998-01-01,-0.22287697402405413
1998-02-01,-0.21641956244540858
1998-03-01,-0.2174443366774842
1998-04-01,-0.1112596985407574
1998-05-01,0.10923660376985607
1998-06-01,0.268240683433768
1998-07-01,0.28216436121576904
1998-08-01,0.2746428175595842
1998-09-01,0.22007577811763893
1998-10-01,0.0420877538453737
1998-11-01,-0.19835125558608271
1998-12-01,-0.2248175166831925
1999-01-01,-0.22531252001142377
1999-02-01,-0.21887971176928628
1999-03-01,-0.21965094223216586
1999-04-01,-0.11692946044883153
1999-05-01,0.11690395220321553
1999-06-01,0.2665664176378838
1999-07-01,0.2799804495738116
1999-08-01,0.27346496961560385
1999-09-01,0.2177152009326228
1999-10-01,0.0571427776963337
1999-11-01,-0.20005944333872175
1999-12-01,-0.22712576225244788
2000-01-01,-0.22760806581210186
2000-02-01,-0.22144416064775138
2000-03-01,-0.22155567942979296
2000-04-01,-0.1230418604336388
2000-05-01,0.1282710842375191
2000-06-01,0.2659282452254942
2000-07-01,0.27580365700462467
2000-08-01,0.2718910823596754
2000-09-01,0.21330474473541877
2000-10-01,0.07467327482068167
2000-11-01,-0.20102673696478138
2000-12-01,-0.22865105793103657
2001-01-01,-0.2303912588632339
