,1
XLon,-123.041666667
YLat,62.7916666667
1982-01-01,-0.23365268570899708
1982-02-01,-0.22597902183784074
1982-03-01,-0.22503633401500914
1982-04-01,-0.14716078613758332
1982-05-01,0.09213617037768085
1982-06-01,0.253332667285092
1982-07-01,0.29763185304490813
1982-08-01,0.27387130662688747
1982-09-01,0.22551257058529506
1982-10-01,0.10788088654676578
1982-11-01,-0.20243639511979314
1982-12-01,-0.21805672931097253
1983-01-01,-0.2324586087695555
1983-02-01,-0.22477624387898792
1983-03-01,-0.2239866443337741
1983-04-01,-0.1422933927109466
1983-05-01,0.0842713240987202
1983-06-01,0.2563596195091955
1983-07-01,0.2968083569256051
1983-08-01,0.2757611530715545
1983-09-01,0.21442014455119734
1983-10-01,0.11523275109682062
1983-11-01,-0.20045302638260257
1983-12-01,-0.2202949917628477
1984-01-01,-0.23136628102534318
1984-02-01,-0.22363094448869575
1984-03-01,-0.22301361177642307
1984-04-01,-0.13904069570636446
1984-05-01,0.07720060862074954
1984-06-01,0.25917341759188606
1984-07-01,0.29604143398644334
1984-08-01,0.2775566774707098
1984-09-01,0.20373196673511643
1984-10-01,0.12380860408070646
1984-11-01,-0.19894850461635272
1984-12-01,-0.22246371799859674
1985-01-01,-0.2304767225499057
1985-02-01,-0.22268288425393956
1985-03-01,-0.2223058187912799
1985-04-01,-0.13815641718269303
1985-05-01,0.07171374441633795
1985-06-01,0.26122889828230383
1985-07-01,0.2957479748988088
1985-08-01,0.2818288394569753
1985-09-01,0.19229101458858183
1985-10-01,0.134098390462595
1985-11-01,-0.1971475959772904
1985-12-01,-0.22484378255784657
1986-01-01,-0.23024237917211335
1986-02-01,-0.22277812309478065
1986-03-01,-0.22266026525573285
1986-04-01,-0.139552148501364
1986-05-01,0.07349163366158254
1986-06-01,0.2626429898475666
1986-07-01,0.296373304363829
1986-08-01,0.27625550247829417
1986-09-01,0.1854572249008004
1986-10-01,0.14647662888851706
1986-11-01,-0.20169678254693385
1986-12-01,-0.2242677435736156
1987-01-01,-0.23002770162262476
1987-02-01,-0.2244275090488496
1987-03-01,-0.22461666597186677
1987-04-01,-0.1420541695494101
1987-05-01,0.07703716201789601
1987-06-01,0.2646525295249719
1987-07-01,0.29534623343125416
1987-08-01,0.27256070230794116
1987-09-01,0.18900240758615836
1987-10-01,0.15861597044451525
1987-11-01,-0.20612258601753136
1987-12-01,-0.22572489572604534
1988-01-01,-0.23080931572779256
1988-02-01,-0.22689916273180927
1988-03-01,-0.22683083023438724
1988-04-01,-0.1449654352124
1988-05-01,0.08435662449619728
1988-06-01,0.26701544826275037
1988-07-01,0.2958780688035418
1988-08-01,0.2708639865526999
1988-09-01,0.19641550054783774
1988-10-01,0.14535639349425786
1988-11-01,-0.20762848005766418
1988-12-01,-0.2271804512164028
1989-01-01,-0.23097878149182505
1989-02-01,-0.22845246849318646
1989-03-01,-0.2282805452714217
1989-04-01,-0.14636610537668968
1989-05-01,0.09389970032135012
1989-06-01,0.26901442470055675
1989-07-01,0.2974112421836833
1989-08-01,0.2725445601996436
1989-09-01,0.20445641839879092
1989-10-01,0.13192567869339777
1989-11-01,-0.20795478954719837
1989-12-01,-0.2290417738923259
1990-01-01,-0.23177246593866863
1990-02-01,-0.22985610959577138
1990-03-01,-0.22948586004709365
1990-04-01,-0.1475149022246153
1990-05-01,0.0982270252268968
1990-06-01,0.2681864895872459
1990-07-01,0.30189889244563134
1990-08-01,0.2787976251741732
1990-09-01,0.21053835705908977
1990-10-01,0.1166185187882573
1990-11-01,-0.20741895126087556
1990-12-01,-0.22864756662165728
1991-01-01,-0.2341819299217214
1991-02-01,-0.2306015035357574
1991-03-01,-0.23006075838193848
1991-04-01,-0.14779736516283595
1991-05-01,0.10038994804050377
1991-06-01,0.26588643554012525
1991-07-01,0.3042613153063105
1991-08-01,0.28564486913410264
1991-09-01,0.213152924701223
1991-10-01,0.11023773554557759
1991-11-01,-0.20832569811273594
1991-12-01,-0.2274951160288663
1992-01-01,-0.2342802423138783
1992-02-01,-0.23070588023232205
1992-03-01,-0.2301732986261605
1992-04-01,-0.14773036094027828
1992-05-01,0.09963769696564163
1992-06-01,0.26329382751525215
1992-07-01,0.303142993664655
1992-08-01,0.28705387273923827
1992-09-01,0.21641277644049364
1992-10-01,0.10712757616419853
1992-11-01,-0.20903252992396681
1992-12-01,-0.22622266588115839
1993-01-01,-0.23233970938853865
1993-02-01,-0.23105815513742028
1993-03-01,-0.23063082289977363
1993-04-01,-0.14787652872846935
1993-05-01,0.10435758979764426
1993-06-01,0.2621973220722671
1993-07-01,0.3000284434164558
1993-08-01,0.2838239292543963
1993-09-01,0.2204722716071804
1993-10-01,0.10629232694090379
1993-11-01,-0.20989891828871604
1993-12-01,-0.2265571484599814
1994-01-01,-0.2305655671359244
1994-02-01,-0.23083538635267642
1994-03-01,-0.2303740715486464
1994-04-01,-0.14673233793112475
1994-05-01,0.10672448091443978
1994-06-01,0.26261014879030453
1994-07-01,0.2977319987865605
1994-08-01,0.27802090240361
1994-09-01,0.2195939802669744
1994-10-01,0.10741159641331613
1994-11-01,-0.2093668577519821
1994-12-01,-0.226670256081781
1995-01-01,-0.2309139923360367
1995-02-01,-0.23074105758104083
1995-03-01,-0.2303439370570169
1995-04-01,-0.1473749291319654
1995-05-01,0.11430970921725106
1995-06-01,0.2643595465349163
1995-07-01,0.29713476004706446
1995-08-01,0.2728149985453844
1995-09-01,0.21763658745003578
1995-10-01,0.10953236874542469
1995-11-01,-0.20522211955846148
1995-12-01,-0.22559064815321292
