,4
XLon,-123.041666667
YLat,62.7083333333
1982-01-01,-0.24653785318514085
1982-02-01,-0.23786330993383842
1982-03-01,-0.23621506493731795
1982-04-01,-0.1504463959497546
1982-05-01,0.11045528140929935
1982-06-01,0.2716000791670137
1982-07-01,0.33951678609251956
1982-08-01,0.2597011746132071
1982-09-01,0.21712238579838222
1982-10-01,0.1044301804789784
1982-11-01,-0.19107827507003688
1982-12-01,-0.24061304216779866
1983-01-01,-0.24020325740177745
1983-02-01,-0.23163833383902047
1983-03-01,-0.23033062929348935
1983-04-01,-0.15412146565293036
1983-05-01,0.10335741276619226
1983-06-01,0.2641891461235079
1983-07-01,0.3242251075491397
1983-08-01,0.26294227667204306
1983-09-01,0.2101204963171902
1983-10-01,0.11310464628068839
1983-11-01,-0.18526953217040293
1983-12-01,-0.2361893396780431
1984-01-01,-0.2342178735333038
1984-02-01,-0.22572690629048986
1984-03-01,-0.2247634449349759
1984-04-01,-0.15760437132547106
1984-05-01,0.09675234746559455
1984-06-01,0.25688530593740333
1984-07-01,0.30907402913830695
1984-08-01,0.26619295124894243
1984-09-01,0.20306553305625138
1984-10-01,0.12338300362189634
1984-11-01,-0.17992696633903765
1984-12-01,-0.23188430682344593
1985-01-01,-0.22844554554303279
1985-02-01,-0.22003100916509333
1985-03-01,-0.21944128896108162
1985-04-01,-0.1608006704101727
1985-05-01,0.09049834150047052
1985-06-01,0.24662028657006668
1985-07-01,0.2939859202412346
1985-08-01,0.26961625996885435
1985-09-01,0.19690346219977656
1985-10-01,0.13492930747373846
1985-11-01,-0.1739567736680362
1985-12-01,-0.22827574488417737
1986-01-01,-0.22629126114774611
1986-02-01,-0.21868290304779706
1986-03-01,-0.2185912647019515
1986-04-01,-0.15743586490716227
1986-05-01,0.08994926176982335
1986-06-01,0.24535199686763914
1986-07-01,0.2763074153304879
1986-08-01,0.2695761571088645
1986-09-01,0.1972567937585418
1986-10-01,0.1482008496697992
1986-11-01,-0.17956711084299123
1986-12-01,-0.22883178956069974
1987-01-01,-0.2265351947088643
1987-02-01,-0.221185661197454
1987-03-01,-0.22151501795894316
1987-04-01,-0.1504654873279268
1987-05-01,0.09327182335267017
1987-06-01,0.24475121429372895
1987-07-01,0.2741388096663917
1987-08-01,0.2686871813381937
1987-09-01,0.1969907345166334
1987-10-01,0.16262573736286234
1987-11-01,-0.18546474509971356
1987-12-01,-0.23258038637111486
1988-01-01,-0.228453204299902
1988-02-01,-0.22479233482909577
1988-03-01,-0.2248464844301914
1988-04-01,-0.14365210132102757
1988-05-01,0.09714292164179666
1988-06-01,0.24659570059826613
1988-07-01,0.27818999413210727
1988-08-01,0.2691478739679543
1988-09-01,0.19868053845672903
1988-10-01,0.1484455072636764
1988-11-01,-0.18749990525358468
1988-12-01,-0.2342833264681507
1989-01-01,-0.23012963799137517
1989-02-01,-0.2262790999555411
1989-03-01,-0.22618042842662656
1989-04-01,-0.13770880720233167
1989-05-01,0.10051315659758327
1989-06-01,0.2483496480055691
1989-07-01,0.2824423293440072
1989-08-01,0.27186528264437937
1989-09-01,0.20237343750813816
1989-10-01,0.13598824594301792
1989-11-01,-0.1868758905662329
1989-12-01,-0.23620694383819849
1990-01-01,-0.2315412885830157
1990-02-01,-0.22618235742124812
1990-03-01,-0.22582003113171342
1990-04-01,-0.13668584119589716
1990-05-01,0.09957833311509408
1990-06-01,0.2491436816879233
1990-07-01,0.2860777136938065
1990-08-01,0.2773803575317932
1990-09-01,0.2055032760034302
1990-10-01,0.12159866508108874
1990-11-01,-0.18480849002719812
1990-12-01,-0.23619108678859088
1991-01-01,-0.23295158322114898
1991-02-01,-0.22566573906272286
1991-03-01,-0.22523773462520827
1991-04-01,-0.13656712480183222
1991-05-01,0.09978890192521454
1991-06-01,0.24735162460658489
1991-07-01,0.2853964262988491
1991-08-01,0.2839264940852112
1991-09-01,0.21066120580318803
1991-10-01,0.11489345941612512
1991-11-01,-0.1850862094635547
1991-12-01,-0.23645462963975789
1992-01-01,-0.2335126135000394
1992-02-01,-0.226307923435324
1992-03-01,-0.2260249354396678
1992-04-01,-0.13764025576563113
1992-05-01,0.10110511051325262
1992-06-01,0.24318213270738578
1992-07-01,0.28394255558315784
1992-08-01,0.2913742493601838
1992-09-01,0.2171946400579328
1992-10-01,0.11101593088873396
1992-11-01,-0.18694045349356353
1992-12-01,-0.23734372968567022
1993-01-01,-0.2315626057189497
1993-02-01,-0.22825434988721935
1993-03-01,-0.22796782504829535
1993-04-01,-0.13864587946744572
1993-05-01,0.10466325815085525
1993-06-01,0.2396903407110867
1993-07-01,0.2836971615067401
1993-08-01,0.29131932436229374
1993-09-01,0.2274548825607625
1993-10-01,0.107939760117648
1993-11-01,-0.18864995858130462
1993-12-01,-0.23642752927902644
1994-01-01,-0.23111853687065143
1994-02-01,-0.22837898792843617
1994-03-01,-0.22778468862116302
1994-04-01,-0.1378612235184139
1994-05-01,0.1120297266211464
1994-06-01,0.24126413106669625
1994-07-01,0.2845425531293907
1994-08-01,0.2782704290715942
1994-09-01,0.2153043897936595
1994-10-01,0.10823696451515359
1994-11-01,-0.18713138263105333
1994-12-01,-0.23484483455815694
1995-01-01,-0.23033390112615806
1995-02-01,-0.22718339512483937
1995-03-01,-0.22673852690696458
1995-04-01,-0.13615567348849084
1995-05-01,0.11934462432318223
1995-06-01,0.24419349185305977
1995-07-01,0.2854380438227955
1995-08-01,0.2691151864387367
1995-09-01,0.20970299783411128
1995-10-01,0.10997331503059633
1995-11-01,-0.18326192561551458
1995-12-01,-0.2345377230181854
1996-01-01,-0.23150934331790682
1996-02-01,-0.22665173388124682
1996-03-01,-0.2261334441576572
1996-04-01,-0.1352987752084558
1996-05-01,0.12295266991189596
1996-06-01,0.24712628439448056
1996-07-01,0.28475866706840985
1996-08-01,0.2666102319724063
1996-09-01,0.19775004743535685
1996-10-01,0.11023556289777425
1996-11-01,-0.17401028176944128
1996-12-01,-0.23580464339345833
1997-01-01,-0.23450881853853306
1997-02-01,-0.22649256695570627
1997-03-01,-0.22602126470786751
1997-04-01,-0.13545679335575714
1997-05-01,0.12358587937862231
1997-06-01,0.24804251968957045
1997-07-01,0.28531723274768284
1997-08-01,0.2642542147601141
1997-09-01,0.19969651816010145
1997-10-01,0.10912055173456738
1997-11-01,-0.16590986256486068
1997-12-01,-0.23786736037021944
1998-01-01,-0.23595944732412097
1998-02-01,-0.22728088110924777
1998-03-01,-0.22660764609303732
1998-04-01,-0.1366091786984528
1998-05-01,0.12383010094507935
1998-06-01,0.24659653084913982
1998-07-01,0.28460300362008767
1998-08-01,0.26321825443294755
1998-09-01,0.19955148195347286
1998-10-01,0.10841841630455577
1998-11-01,-0.15814416518750782
1998-12-01,-0.23810605590605768
1999-01-01,-0.23605327290429143
1999-02-01,-0.22714101309106566
