,5
XLon,-122.958333333
YLat,62.7083333333
1982-01-01,0.0006136262302623985
1982-02-01,0.0005630646540315809
1982-03-01,0.0005285111929213826
1982-04-01,-0.0007831602122352899
1982-05-01,-0.004420909563917552
1982-06-01,0.0001281016941498958
1982-07-01,0.0012423379943560797
1982-08-01,0.0006169514477933069
1982-09-01,0.002620752557880801
1982-10-01,0.023196084497447145
1982-11-01,-0.0006741032982181538
1982-12-01,-0.0012325047335904338
1983-01-01,-0.0008117160942776314
1983-02-01,-0.0008804139765035135
1983-03-01,-0.0006706737995808842
1983-04-01,0.0037091763055974447
1983-05-01,0.0029910720289629544
1983-06-01,0.05151303299013521
1983-07-01,-0.0017897515036986722
1983-08-01,0.017411598048950816
1983-09-01,0.01641216006938495
1983-10-01,-0.04252321570885467
1983-11-01,-0.00038892447511054695
1983-12-01,0.0004058820389930551
1984-01-01,8.568215159673875e-05
1984-02-01,0.00024304837729741124
1984-03-01,-0.00031361951969344215
1984-04-01,-0.0038033436282555733
1984-05-01,0.004285428735481767
1984-06-01,-0.032514183376937233
1984-07-01,5.9491321028254385e-05
1984-08-01,0.028858346847588756
1984-09-01,-0.004312608601587775
1984-10-01,-0.06321176340647808
1984-11-01,0.0013847872434612774
1984-12-01,0.0011417893402333734
1985-01-01,0.0002469415471641201
1985-02-01,0.00022039322646497106
1985-03-01,0.0007713828190146488
1985-04-01,-0.01270145710474238
1985-05-01,0.0006108011584841921
1985-06-01,-0.000725522674675072
1985-07-01,-0.019912621097893657
1985-08-01,-0.0007281238895998354
1985-09-01,-0.004464167757962378
1985-10-01,0.08803525783658128
1985-11-01,0.00031535885236616545
1985-12-01,0.0003537169004444729
1986-01-01,0.00047167131353814673
1986-02-01,0.00058199888159019
1986-03-01,0.0004246134598355211
1986-04-01,0.0008790624496003707
1986-05-01,0.014067977674626114
1986-06-01,0.015200832589142371
1986-07-01,-0.0238150233012433
1986-08-01,-0.0010527170222939808
1986-09-01,-0.001724764565430359
1986-10-01,-0.0009070914196555036
1986-11-01,0.0006125234582003702
1986-12-01,0.0007981380635299073
1987-01-01,0.0009626516092578752
1987-02-01,0.0012338614986029672
1987-03-01,0.00044833935828880733
1987-04-01,-0.00010072549856418589
1987-05-01,-0.0010758122376944568
1987-06-01,-0.014886678684172261
1987-07-01,-0.0021409115133402268
1987-08-01,-0.003579667032473005
1987-09-01,-0.0009975822428487935
1987-10-01,-0.0009736884741783636
1987-11-01,5.531092986657549e-05
1987-12-01,7.865738931742139e-05
1988-01-01,-7.19820165411833e-05
1988-02-01,-0.0007372007415579196
1988-03-01,0.0006996656515214916
1988-04-01,0.0028409229127342173
1988-05-01,-0.03246985440506353
1988-06-01,-0.00020132244426340762
1988-07-01,0.003255705611543508
1988-08-01,0.021295123876258787
1988-09-01,0.03971549926103085
1988-10-01,-0.06934975087673273
1988-11-01,-0.00017037207242404095
1988-12-01,-0.0008180325679081057
1989-01-01,-0.0005925075612778774
1989-02-01,-0.0003697705190309486
1989-03-01,-0.0009305378147129173
1989-04-01,8.006538489430115e-05
1989-05-01,0.022079138688442912
1989-06-01,0.018990421699293464
1989-07-01,0.001346624690581416
1989-08-01,0.0004579929499989033
1989-09-01,0.018375009631442257
1989-10-01,0.029165336312695467
1989-11-01,-0.0003456141899589593
1989-12-01,0.00014184024144553442
1990-01-01,4.2636461689005145e-07
1990-02-01,7.279274479632392e-05
1990-03-01,-0.00024496505423649007
1990-04-01,-0.008037529468987253
1990-05-01,0.0025515811014200918
1990-06-01,0.019395987448104335
1990-07-01,-0.0030320917373086453
1990-08-01,0.003667078911247512
1990-09-01,0.0031518767221067334
1990-10-01,0.003165789907911193
1990-11-01,4.0874241599930805e-05
1990-12-01,-0.0002650324969055151
1991-01-01,-0.00035981865563264326
1991-02-01,-0.0004560097373953187
1991-03-01,-0.0011804968131423066
1991-04-01,-0.0006847186800945926
1991-05-01,0.007423943981972714
1991-06-01,0.0019936527664112524
1991-07-01,0.022663797422361825
1991-08-01,0.02561259325240653
1991-09-01,0.0014896053076337568
1991-10-01,0.042854624547615544
1991-11-01,-0.0007334441790119994
1991-12-01,-0.0006008405291042518
1992-01-01,-0.0004927488885076436
1992-02-01,-0.00042187156630424383
1992-03-01,0.000788646393835496
1992-04-01,0.0020655533895994616
1992-05-01,-0.01617455742747856
1992-06-01,-0.0558593447626074
1992-07-01,0.000883142637588541
1992-08-01,-0.003400487041749334
1992-09-01,-0.042298495184245694
1992-10-01,-0.0872686467723493
1992-11-01,-2.0732883380947253e-06
1992-12-01,0.00015736958905782084
1993-01-01,0.00014625913376434263
1993-02-01,0.00014090962162288667
1993-03-01,4.683742260952473e-06
1993-04-01,-0.0002581391705782088
1993-05-01,-0.02998817304915813
1993-06-01,-0.04408696171742274
1993-07-01,-0.009507156752450563
1993-08-01,0.006959317386530578
1993-09-01,-0.01554304651507002
1993-10-01,-0.001849737037421889
1993-11-01,0.0002775970195517674
1993-12-01,-1.1218537457002853e-05
1994-01-01,-5.534656791006398e-05
1994-02-01,2.7092019852043014e-05
1994-03-01,-0.0005358209411222281
1994-04-01,-0.002045731749675761
1994-05-01,-0.0017474665122693966
1994-06-01,-0.0017571608602004185
1994-07-01,0.001851269614609824
1994-08-01,0.00953756418049781
1994-09-01,0.04061037773195586
1994-10-01,0.11917015421999741
1994-11-01,-0.00029318229919481076
1994-12-01,0.00013534956682142996
1995-01-01,0.00017873386552663684
1995-02-01,6.982258512105988e-05
1995-03-01,0.0011943033087185029
1995-04-01,0.0011205462665498933
1995-05-01,0.0487438127886099
1995-06-01,-0.006025414264551082
1995-07-01,0.00013452432742630527
1995-08-01,-0.0029984248912247324
1995-09-01,-0.001515226270174197
1995-10-01,-0.034004440497794886
1995-11-01,0.0010156164302252135
1995-12-01,0.0006878339665091493
1996-01-01,0.000752803542793612
1996-02-01,0.0009252104311065767
1996-03-01,7.525366642902043e-05
1996-04-01,-0.02115741401162527
1996-05-01,-0.01560161063222118
1996-06-01,-0.02182653857220046
1996-07-01,0.0010213070850140227
1996-08-01,-0.006629108652027704
1996-09-01,0.002223539367094074
1996-10-01,-0.00042882119267051433
1996-11-01,-3.716851815399602e-05
1996-12-01,-0.0005484227497009331
1997-01-01,-0.0009791667830068573
1997-02-01,-0.0012812068207527227
1997-03-01,-0.0001904312781470796
1997-04-01,0.0007085615941417045
1997-05-01,-0.00038824324193387216
1997-06-01,0.004203402954347235
1997-07-01,-0.004772351365407795
1997-08-01,0.0051116537847488985
1997-09-01,0.004940054491309881
1997-10-01,0.09106767265994928
1997-11-01,-0.0016076205286921497
1997-12-01,-0.0002982447728438198
1998-01-01,-0.0023043793130756995
1998-02-01,2.5246877663948064e-05
1998-03-01,0.00077186386547759
1998-04-01,-0.0005119244243138865
1998-05-01,0.028242023691579327
1998-06-01,-0.002079553997676703
1998-07-01,0.006003491534233268
1998-08-01,-0.002245429292501072
1998-09-01,-0.05201740618937656
1998-10-01,-0.028187364273532967
1998-11-01,0.0001513102400547972
1998-12-01,-0.0007712400699447786
1999-01-01,0.007169090748051471
1999-02-01,0.000180576985092884
1999-03-01,-0.005852969029205374
1999-04-01,0.00325546410220387
1999-05-01,-0.046097593937627274
1999-06-01,-0.0333054526629786
1999-07-01,-0.0011860743090034986
1999-08-01,-0.0013966388397414764
1999-09-01,0.0009105113211796412
1999-10-01,0.00024079567386112166
1999-11-01,-0.00026762714228747986
1999-12-01,0.0007406066597780425
2000-01-01,-0.0008431816508524814
2000-02-01,0.0002814236131438441
2000-03-01,0.001462649961330248
2000-04-01,-0.001953613338472826
